age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
20,3,129024,10,4,7,3,4,0,0,0,25,39,<=50K
29,3,179768,10,2,2,0,4,1,0,0,50,39,<=50K
32,3,144949,9,2,12,0,4,1,0,0,40,39,>50K
27,3,150861,10,4,7,3,4,0,0,0,40,39,<=50K
44,1,112763,14,0,10,4,4,0,0,0,38,39,<=50K
25,3,116358,9,4,0,3,1,1,0,0,40,30,<=50K
38,5,331374,7,2,7,0,4,1,0,0,60,39,<=50K
52,3,152811,6,6,7,4,4,0,0,0,40,39,<=50K
68,1,202699,15,2,10,0,4,1,6418,0,35,39,>50K
41,3,137142,9,0,14,1,4,1,0,0,50,39,<=50K
36,3,953588,7,6,0,4,4,0,0,0,40,39,<=50K
35,1,225544,13,2,11,0,4,1,0,0,48,39,<=50K
62,3,116289,13,2,10,0,4,1,0,0,45,39,<=50K
32,3,279912,10,4,13,1,2,0,0,0,40,39,<=50K
57,5,256630,13,0,12,1,4,1,0,0,60,2,>50K
42,3,259727,13,0,10,4,2,0,25236,0,20,39,>50K
47,3,331650,9,2,0,5,4,0,0,0,40,39,>50K
34,3,182006,7,4,0,1,4,0,4416,0,30,39,<=50K
19,3,277708,9,4,5,3,2,1,0,0,40,39,<=50K
36,3,64874,7,2,6,0,4,1,0,0,40,39,<=50K
37,3,376455,10,2,3,0,4,1,0,0,40,39,>50K
57,3,125000,10,2,2,0,4,1,0,0,40,39,>50K
43,3,390369,12,2,5,0,4,1,0,0,40,39,>50K
51,3,250423,13,2,3,0,4,1,0,0,50,39,>50K
48,1,27802,14,5,10,1,4,1,0,1876,50,39,<=50K
50,3,137192,13,2,2,0,1,1,0,0,20,30,<=50K
28,6,200068,13,4,0,1,3,0,0,0,40,39,<=50K
26,3,220656,9,4,0,3,2,1,0,0,40,39,<=50K
35,3,199501,12,0,3,4,2,0,0,0,50,23,<=50K
26,3,181613,9,2,6,5,2,0,0,0,40,39,<=50K
32,3,329432,14,4,0,4,4,0,0,0,40,39,<=50K
37,3,139180,7,4,7,4,2,0,0,0,40,39,<=50K
24,2,263612,9,4,8,4,2,0,0,0,40,39,<=50K
73,2,402363,14,2,8,5,4,0,0,0,16,39,>50K
25,3,256545,10,4,7,1,4,0,0,0,45,39,<=50K
31,3,246439,9,4,4,1,4,1,0,0,38,39,<=50K
20,3,182615,9,4,5,3,4,1,0,0,40,39,<=50K
26,3,131401,13,4,3,1,4,0,0,0,40,39,<=50K
26,3,259138,7,2,7,5,4,0,2407,0,36,39,<=50K
43,3,107503,13,2,10,0,4,1,0,0,48,39,>50K
61,6,205482,9,3,14,1,4,0,0,0,60,39,<=50K
34,3,184833,13,4,3,1,4,0,4650,0,50,39,<=50K
43,3,395997,9,2,14,0,4,1,0,0,55,39,<=50K
33,3,158438,10,2,2,0,4,1,0,0,50,39,>50K
42,4,190044,11,2,3,0,4,1,7298,0,52,39,>50K
42,5,184378,10,2,10,0,4,1,0,0,40,39,<=50K
18,3,118983,9,4,3,3,4,1,0,0,30,39,<=50K
48,3,99127,11,2,0,0,4,1,0,0,40,39,<=50K
41,1,106982,13,2,10,5,4,0,0,0,52,39,<=50K
47,3,213668,10,5,6,1,4,1,8614,0,65,39,>50K
50,1,159689,10,6,0,4,4,0,0,0,35,39,<=50K
57,3,354923,13,0,3,1,4,0,0,0,45,39,<=50K
21,3,200207,9,4,5,3,4,1,0,0,40,39,<=50K
28,1,98590,10,2,11,0,4,1,0,0,40,39,>50K
42,3,221947,14,2,3,0,4,1,0,0,45,39,>50K
33,3,160634,9,2,6,0,4,1,0,0,50,39,>50K
53,1,179237,5,2,14,0,4,1,0,0,40,39,<=50K
39,3,97771,11,2,3,0,4,1,0,0,45,39,<=50K
17,3,237399,7,4,12,3,4,1,0,0,20,39,<=50K
35,3,276559,13,2,10,0,4,1,7298,0,45,39,>50K
50,3,178251,14,2,0,5,4,0,0,0,40,39,>50K
58,3,145370,13,2,12,0,2,1,15024,0,50,39,>50K
21,3,249271,10,4,2,3,4,1,0,0,40,39,<=50K
66,5,257562,7,2,4,0,4,1,0,0,40,39,<=50K
59,0,115842,9,2,10,0,4,1,0,0,40,39,<=50K
21,3,341368,9,0,2,1,4,1,0,0,20,39,<=50K
20,2,172232,10,4,8,3,4,1,0,0,60,39,<=50K
25,3,67151,13,4,3,1,4,0,0,0,60,39,<=50K
21,3,228649,9,4,2,3,4,1,0,0,40,39,<=50K
53,3,164198,9,2,14,0,2,1,0,0,40,39,>50K
64,1,190228,9,6,0,1,4,0,0,0,35,39,>50K
19,3,179707,10,4,0,3,4,1,0,0,30,39,<=50K
59,4,132559,16,2,2,0,4,1,0,1977,55,39,>50K
36,3,473547,9,2,2,0,2,1,0,0,30,39,<=50K
20,3,112854,10,4,13,1,4,0,0,0,32,39,<=50K
28,3,271012,9,4,0,1,2,0,0,0,40,39,<=50K
34,3,298995,10,4,13,1,2,0,0,0,50,39,<=50K
41,3,172712,13,0,13,4,4,0,0,0,40,39,>50K
33,3,205249,14,4,10,1,1,1,0,0,55,0,<=50K
24,3,375698,10,4,0,1,4,0,0,0,40,24,<=50K
42,6,355756,10,0,13,1,4,1,0,0,40,39,<=50K
28,3,147951,11,2,2,0,4,1,0,0,42,39,<=50K
58,3,156493,9,2,6,0,4,1,0,0,35,39,<=50K
34,3,215857,9,4,6,1,0,1,0,0,40,26,<=50K
22,3,88824,10,4,0,1,4,1,0,0,40,39,<=50K
26,3,242150,9,2,6,0,4,1,0,0,40,26,<=50K
30,3,295010,10,2,0,2,4,0,0,0,40,39,>50K
67,5,268781,13,2,10,0,4,1,0,0,20,39,>50K
46,3,360593,14,0,10,1,4,1,4650,0,44,39,<=50K
35,3,306678,10,2,2,0,4,1,0,0,52,39,<=50K
42,4,377018,7,2,3,0,4,1,0,0,40,39,<=50K
24,3,131230,10,4,10,1,4,1,0,0,40,39,<=50K
18,2,457710,7,4,8,3,4,1,0,0,16,26,<=50K
34,4,229732,12,0,7,4,4,1,0,0,40,39,<=50K
21,3,159879,10,4,0,3,4,0,0,0,40,39,<=50K
49,3,204629,13,2,12,0,4,1,0,0,40,39,>50K
48,3,46580,9,0,10,4,4,0,0,0,40,39,<=50K
25,3,471768,9,4,0,3,2,0,0,0,32,39,<=50K
38,3,117802,14,2,3,0,4,1,7688,0,60,39,>50K
28,3,175537,10,5,0,4,2,0,0,0,37,39,<=50K
22,3,247734,9,4,12,3,4,1,0,0,40,39,<=50K
49,3,117849,9,2,2,0,4,1,0,0,40,39,>50K
54,4,103794,14,0,3,4,4,0,5721,0,35,39,<=50K
35,5,222450,9,2,4,0,4,1,0,0,40,26,<=50K
36,3,558344,9,4,7,1,2,1,0,0,48,39,<=50K
18,3,131825,7,4,6,3,4,1,0,0,21,39,<=50K
45,3,166181,9,6,9,3,2,0,0,0,25,39,<=50K
22,3,179392,9,4,7,3,4,0,0,0,20,39,<=50K
47,1,232149,14,0,10,4,4,0,0,0,45,39,<=50K
23,3,96748,13,4,14,3,4,1,0,0,40,39,<=50K
36,3,177895,14,0,10,1,4,0,0,0,40,39,<=50K
23,3,207066,6,4,7,1,4,1,0,0,30,39,<=50K
53,3,127749,9,2,0,0,4,1,0,0,40,39,>50K
23,3,216129,10,4,5,3,4,1,0,0,40,39,<=50K
67,2,401273,10,6,8,1,4,0,0,0,5,39,<=50K
51,3,245356,10,2,3,0,4,1,7298,0,55,39,>50K
52,3,30846,10,0,6,1,4,0,0,0,40,39,<=50K
47,3,216414,13,4,3,1,4,1,0,0,40,39,<=50K
47,3,361390,6,2,6,0,4,1,4064,0,40,22,<=50K
29,3,255364,10,0,7,3,4,1,594,0,24,39,<=50K
19,3,197377,10,4,0,3,2,1,0,0,20,39,<=50K
66,5,197816,13,2,3,0,4,1,0,0,17,39,>50K
38,3,194140,10,5,6,4,2,1,0,0,50,39,<=50K
67,2,110122,9,2,8,0,4,1,0,0,32,39,>50K
33,3,102130,11,0,12,1,4,1,0,0,50,39,<=50K
51,0,85815,13,2,3,0,1,1,0,0,40,39,>50K
30,3,176064,9,0,2,4,4,1,0,0,55,39,<=50K
43,3,38946,13,2,10,0,4,1,0,0,50,39,>50K
29,3,249463,9,2,2,0,4,1,0,0,50,39,<=50K
38,3,175665,10,2,10,5,4,0,0,0,40,39,<=50K
58,3,111385,9,4,2,1,4,1,0,0,40,39,<=50K
56,6,165867,16,2,10,0,4,1,0,0,40,39,>50K
41,3,347890,9,0,6,1,4,1,0,0,40,39,<=50K
43,4,49249,12,2,3,0,4,1,0,0,50,39,>50K
50,3,125417,13,2,3,0,4,1,7298,0,65,39,>50K
73,5,30958,10,2,12,0,4,1,0,0,25,39,<=50K
45,6,191001,13,2,0,0,4,1,7688,0,40,39,>50K
18,5,68073,7,4,0,3,4,0,0,0,20,39,<=50K
33,3,233149,8,0,6,3,4,1,0,0,40,39,<=50K
20,3,204596,8,4,0,3,4,0,0,0,20,39,<=50K
37,3,109996,5,2,7,5,1,0,0,0,40,17,<=50K
29,3,251170,9,0,0,3,4,0,0,0,40,39,<=50K
22,3,140001,10,4,7,3,4,1,0,0,40,39,<=50K
61,6,347445,14,2,3,0,4,1,0,0,40,39,>50K
27,5,229126,13,4,10,1,1,0,0,0,30,39,<=50K
56,3,209280,9,5,12,4,2,0,0,0,16,39,<=50K
26,3,172013,9,4,2,3,4,1,0,0,40,39,<=50K
30,4,133876,9,2,3,0,4,1,0,0,45,39,<=50K
60,3,152727,10,2,3,0,4,1,0,1902,40,39,>50K
30,3,139838,6,5,7,1,2,1,0,0,40,39,<=50K
28,3,153885,10,2,14,5,4,0,0,0,45,39,<=50K
64,5,21174,9,2,2,0,4,1,0,0,20,39,<=50K
32,3,101266,9,2,7,0,4,1,0,0,40,0,<=50K
32,3,99548,10,0,5,1,0,1,0,0,40,39,<=50K
31,1,220669,13,4,10,3,4,0,6849,0,40,39,<=50K
36,3,91716,10,2,14,0,4,1,0,0,45,39,<=50K
32,5,112115,8,2,2,0,4,1,0,0,70,39,>50K
49,3,220978,9,2,2,0,4,1,0,0,44,39,<=50K
40,3,121012,9,2,6,0,4,1,0,0,40,39,<=50K
41,3,242804,9,2,14,0,4,1,0,0,40,39,<=50K
51,5,192654,13,6,3,4,4,1,0,0,50,39,<=50K
41,3,174196,10,2,0,5,2,0,0,0,40,39,<=50K
54,3,312500,10,4,7,1,4,0,0,0,40,39,<=50K
19,3,39623,10,4,12,3,4,0,0,0,25,39,<=50K
36,3,355468,6,5,12,1,4,1,0,0,40,39,<=50K
45,6,62726,10,0,7,1,4,0,0,0,40,39,<=50K
58,0,75867,9,2,13,0,4,1,0,0,40,39,<=50K
60,2,76449,9,2,8,0,4,1,0,0,40,39,<=50K
34,3,111567,10,4,3,1,4,1,0,0,40,39,>50K
58,3,112945,11,2,3,0,4,1,0,0,40,39,<=50K
53,3,191389,9,0,3,1,4,0,0,0,40,39,<=50K
42,3,208584,12,5,12,1,2,0,0,0,40,39,<=50K
54,5,308087,14,0,10,1,4,1,0,0,30,39,<=50K
64,3,166843,9,6,7,2,4,1,0,0,28,39,<=50K
62,2,122433,6,0,8,4,4,1,0,0,35,39,<=50K
31,3,103573,10,2,7,0,4,1,0,0,45,39,<=50K
28,3,264735,14,4,0,1,1,1,0,0,50,19,<=50K
58,5,281792,10,2,12,0,4,1,0,0,60,39,<=50K
22,3,381741,9,2,13,0,4,1,0,0,40,39,<=50K
58,3,98630,14,2,10,0,4,1,0,0,40,39,>50K
25,3,161631,10,2,2,0,4,1,0,0,40,39,<=50K
33,3,152591,10,0,3,3,4,0,0,0,40,39,<=50K
69,5,150080,9,2,4,0,4,1,0,0,40,39,<=50K
18,3,278141,7,2,7,0,4,1,0,0,35,39,<=50K
48,5,229328,8,6,12,4,1,0,0,0,40,35,<=50K
26,3,278916,10,5,5,3,2,1,0,0,20,39,<=50K
43,0,421871,13,4,0,1,2,1,6849,0,50,39,<=50K
35,3,164193,10,4,14,1,4,1,0,0,40,39,<=50K
33,5,189265,10,4,7,1,4,0,0,0,5,39,<=50K
52,3,384959,10,2,14,0,4,1,0,0,36,39,>50K
62,3,67320,9,6,7,2,2,0,0,0,40,39,<=50K
50,3,174655,13,2,2,0,4,1,0,1887,40,39,>50K
30,1,327203,9,2,7,0,4,1,0,0,40,39,<=50K
25,3,51148,9,0,0,2,4,0,0,0,40,39,<=50K
19,3,287380,10,4,5,3,4,1,0,0,27,39,<=50K
58,3,131608,13,2,12,0,4,1,0,0,55,39,>50K
41,3,122857,9,4,9,1,1,0,0,0,40,0,<=50K
28,3,259609,9,4,2,3,4,1,0,0,50,39,<=50K
33,3,104509,13,4,10,4,4,0,0,0,40,39,<=50K
51,3,203435,9,0,12,1,4,0,0,0,40,39,<=50K
27,3,148429,9,2,14,0,4,1,0,0,60,39,<=50K
26,3,106950,10,4,2,1,2,1,0,0,40,39,<=50K
19,3,87402,10,4,2,1,4,1,0,0,40,39,<=50K
32,3,265638,10,2,11,0,2,1,0,0,60,39,<=50K
27,3,430710,9,5,12,3,4,1,0,0,40,39,<=50K
50,0,193116,9,2,3,0,4,1,0,0,40,39,>50K
29,3,94880,10,3,2,2,4,1,0,0,40,26,<=50K
67,3,186427,13,2,3,0,4,1,0,0,45,39,<=50K
53,3,348287,9,0,2,2,4,1,0,0,40,39,<=50K
58,3,77498,9,2,12,0,4,1,0,0,60,39,<=50K
47,3,199058,10,2,10,0,4,1,0,0,40,39,>50K
30,3,156464,9,4,12,3,4,1,0,0,40,11,<=50K
40,3,202508,15,2,10,0,4,1,7688,0,48,0,>50K
45,3,131309,13,4,2,1,4,1,0,0,32,39,<=50K
41,3,99679,6,2,2,0,4,1,0,0,40,39,<=50K
26,3,136309,12,4,13,1,4,1,0,0,50,39,<=50K
27,3,294451,7,2,4,0,4,1,0,0,40,39,<=50K
44,3,104719,12,4,0,1,4,1,0,0,38,39,<=50K
24,3,215890,9,2,0,0,4,1,0,0,40,39,<=50K
34,3,341239,9,4,14,3,2,1,0,0,40,39,<=50K
66,5,58326,7,0,7,1,4,0,0,0,40,39,>50K
35,3,176544,10,0,12,1,4,1,0,1741,50,39,<=50K
37,3,216149,7,2,2,0,4,1,0,0,45,39,<=50K
65,3,274637,5,2,11,0,4,1,0,0,16,39,<=50K
23,3,163870,9,4,2,3,4,1,0,0,40,0,<=50K
52,2,287575,9,5,8,4,4,1,0,0,40,39,<=50K
35,3,268292,11,2,12,0,4,1,0,0,65,39,<=50K
43,3,343061,10,2,12,0,4,1,0,0,50,5,<=50K
46,1,481258,13,2,0,0,4,1,0,0,45,39,>50K
17,3,181129,6,4,12,3,4,0,0,0,10,39,<=50K
18,2,153302,9,4,8,1,4,0,0,0,40,39,<=50K
48,3,235891,9,4,7,1,4,1,0,0,40,33,<=50K
33,5,41210,13,2,4,0,4,1,0,0,75,39,<=50K
31,1,152109,10,2,0,0,4,1,0,0,30,39,<=50K
28,3,114072,9,2,3,0,4,1,0,0,40,39,>50K
30,3,83066,9,2,14,0,2,1,0,0,30,39,<=50K
18,3,110230,7,4,5,3,4,1,0,0,5,39,<=50K
33,4,137421,9,2,12,0,1,1,0,0,45,35,<=50K
46,4,222829,14,2,3,0,4,1,0,0,60,39,>50K
50,6,89652,14,6,10,4,4,0,0,0,60,39,<=50K
43,4,375807,13,2,12,0,4,1,0,1977,60,39,>50K
29,3,184224,9,4,14,3,4,1,0,0,40,39,<=50K
18,3,54639,9,4,4,3,4,1,0,0,40,39,<=50K
47,4,77764,13,2,10,0,4,1,0,0,60,39,>50K
28,3,61523,9,0,3,1,4,1,0,0,55,39,<=50K
60,5,54614,11,2,7,5,4,0,0,0,40,39,<=50K
34,3,188246,9,2,5,0,4,1,0,0,40,0,<=50K
25,3,267594,10,2,0,5,4,0,0,0,40,39,<=50K
19,3,140499,9,4,11,2,4,1,0,0,40,39,<=50K
35,3,73471,9,2,5,0,4,1,0,0,40,39,<=50K
41,0,33487,10,0,0,2,0,0,0,0,38,39,<=50K
23,2,201179,10,4,8,3,4,1,0,0,40,39,<=50K
69,5,165814,10,2,3,0,4,1,0,0,35,39,<=50K
44,6,46221,16,4,10,1,4,1,0,0,45,39,>50K
49,4,172246,13,2,12,0,4,1,99999,0,40,39,>50K
31,0,148207,9,2,11,0,4,1,0,0,53,39,<=50K
36,3,389725,13,2,13,0,4,1,7298,0,40,11,>50K
33,3,343519,10,4,7,1,4,0,0,0,25,39,<=50K
35,3,67317,12,4,5,1,4,1,0,0,50,39,<=50K
53,5,257728,9,2,2,0,4,1,0,0,50,39,>50K
32,3,264554,10,2,13,0,4,1,0,0,40,39,>50K
26,3,224567,7,4,12,1,4,1,0,0,45,39,<=50K
40,3,24038,13,4,3,1,4,0,0,0,55,39,<=50K
35,3,210945,14,2,10,0,4,1,0,0,60,39,>50K
52,5,123727,9,5,3,1,4,1,0,0,60,39,<=50K
32,2,78374,13,4,8,1,1,0,0,0,1,39,<=50K
18,3,138266,9,4,0,3,4,0,0,0,25,39,<=50K
58,3,147098,15,2,10,0,4,1,15024,0,60,39,>50K
26,3,211695,9,2,0,0,4,1,0,0,40,39,<=50K
33,5,196480,9,2,2,0,2,1,0,0,40,39,<=50K
39,3,373699,14,0,3,1,4,1,0,0,40,39,<=50K
47,3,189680,13,4,12,3,4,1,0,0,40,39,<=50K
33,3,342458,9,4,2,1,4,1,0,0,40,39,<=50K
28,3,161155,10,4,2,4,4,1,0,0,48,39,<=50K
48,1,116601,14,0,10,4,1,0,0,0,50,27,<=50K
67,4,127605,13,2,12,0,4,1,0,2174,40,39,>50K
22,5,47541,10,4,12,3,4,1,0,0,20,39,<=50K
62,3,134779,10,0,10,1,4,0,4650,0,40,39,<=50K
42,5,177937,14,4,10,1,4,1,0,0,45,39,<=50K
53,3,114758,16,2,10,0,4,1,0,0,20,39,<=50K
64,1,287277,5,2,7,0,4,1,0,0,40,39,<=50K
29,3,173113,13,2,13,0,4,1,0,0,40,39,<=50K
51,3,169785,13,3,3,1,4,0,0,0,60,39,>50K
64,5,280508,9,2,14,0,4,1,0,0,50,39,<=50K
24,3,360077,7,4,10,3,4,1,0,0,40,39,>50K
47,3,165229,8,2,0,0,4,1,0,0,40,39,<=50K
35,3,282753,11,2,2,0,4,1,0,0,40,39,>50K
31,3,308812,14,0,3,1,4,0,0,0,40,39,<=50K
64,3,132519,9,2,5,5,2,0,0,0,40,39,<=50K
38,3,185053,14,2,10,5,4,0,0,0,20,39,>50K
42,1,261899,14,2,10,0,4,1,0,0,50,39,>50K
46,3,119939,7,2,2,0,4,1,0,0,40,39,<=50K
37,3,276165,9,4,0,1,4,1,0,0,40,39,<=50K
30,3,361280,13,4,10,1,1,1,0,0,40,39,<=50K
33,3,195770,9,2,6,0,4,1,0,0,40,39,<=50K
52,1,289804,13,2,10,0,2,1,0,0,40,39,<=50K
21,3,247115,9,4,0,3,2,0,0,0,60,39,<=50K
48,0,50459,9,0,7,4,4,1,0,0,40,39,<=50K
22,3,260617,8,2,6,0,4,1,0,0,60,39,<=50K
20,3,155066,9,4,6,3,4,1,0,0,60,39,<=50K
47,1,47270,12,5,0,4,2,0,0,0,40,39,<=50K
35,3,111128,13,2,3,0,4,1,15024,0,65,39,>50K
37,3,119929,9,2,12,0,4,1,0,0,45,39,>50K
73,3,157248,9,6,0,1,4,0,0,0,20,39,<=50K
45,3,174386,9,4,7,2,4,0,0,0,30,39,<=50K
34,3,21755,9,2,4,0,0,1,0,0,63,39,<=50K
35,3,261646,9,2,6,0,4,1,0,0,40,39,<=50K
41,3,590204,14,2,10,5,4,0,15024,0,40,39,>50K
36,3,679853,9,2,2,0,2,1,0,0,40,6,<=50K
40,3,144928,10,2,5,0,4,1,7298,0,40,39,>50K
26,2,88513,13,4,8,1,4,1,0,0,40,39,<=50K
27,3,110663,9,2,12,0,4,1,0,0,50,39,<=50K
52,5,182187,9,2,14,0,2,1,0,0,40,14,>50K
45,3,160703,14,0,10,1,4,0,0,0,55,39,<=50K
39,3,279323,9,2,0,0,4,1,0,0,40,39,<=50K
30,3,131425,9,2,2,0,4,1,0,0,40,39,<=50K
38,3,180288,10,2,12,0,4,1,0,1977,60,39,>50K
43,4,123490,13,2,3,0,4,1,0,0,40,39,>50K
20,3,421474,10,4,12,3,4,1,0,0,20,39,<=50K
38,3,100079,16,3,10,1,1,1,27828,0,60,3,>50K
30,3,95639,7,4,5,2,0,1,0,0,40,39,<=50K
30,3,169002,11,4,0,3,4,1,0,0,40,39,<=50K
59,5,49893,9,6,2,1,4,1,0,0,24,39,<=50K
30,0,234994,10,0,3,1,2,1,0,0,40,39,<=50K
43,4,137232,13,3,12,4,4,0,0,0,42,39,<=50K
49,5,27067,11,4,0,1,4,0,0,0,60,39,<=50K
40,3,193385,15,2,10,5,1,0,0,0,40,3,<=50K
34,3,181372,7,2,7,5,4,0,0,0,23,39,<=50K
47,3,189143,9,0,4,1,4,1,0,0,40,39,<=50K
57,5,115422,9,2,2,0,4,1,3137,0,40,39,<=50K
64,5,163510,14,2,10,0,4,1,0,2415,50,39,>50K
35,3,241998,9,4,5,1,4,1,0,0,30,39,<=50K
39,3,106838,10,2,12,0,4,1,4386,0,45,39,>50K
30,1,325658,9,2,3,0,4,1,0,0,40,39,<=50K
29,3,244721,13,4,2,1,4,1,0,0,40,39,<=50K
40,3,170721,6,2,2,0,4,1,0,0,50,39,>50K
39,3,105803,10,2,12,0,4,1,0,0,40,39,<=50K
53,3,152810,13,2,10,0,4,1,0,0,40,39,>50K
50,3,138944,13,2,12,0,4,1,0,0,60,39,<=50K
50,3,392668,10,2,6,0,4,1,4386,0,40,39,<=50K
28,3,192257,13,2,10,0,4,1,0,0,40,24,<=50K
70,4,46577,13,6,4,4,4,0,0,0,6,39,<=50K
44,3,174325,10,2,2,0,2,1,0,0,40,39,<=50K
41,1,307767,9,2,11,0,4,1,0,0,40,39,<=50K
27,3,192698,10,4,0,1,4,0,0,0,40,39,<=50K
19,3,443809,9,4,7,2,4,1,0,0,30,39,<=50K
18,3,218100,7,4,12,3,4,0,0,0,25,39,<=50K
37,3,516701,14,4,3,1,2,1,0,1564,50,0,>50K
20,3,123173,10,4,12,3,2,0,0,0,15,39,<=50K
33,3,241697,10,3,12,4,0,1,0,1602,40,39,<=50K
53,4,233149,12,2,14,0,4,1,0,0,45,39,>50K
56,3,357939,9,2,6,0,4,1,0,0,40,39,<=50K
18,3,73928,9,4,12,3,1,0,0,0,20,39,<=50K
54,6,88528,14,4,10,4,4,0,0,0,37,39,<=50K
27,3,106276,9,4,0,3,4,0,0,0,40,39,<=50K
48,3,185039,10,0,3,1,4,0,0,0,40,39,<=50K
35,3,210310,9,2,12,0,4,1,0,0,55,39,>50K
27,3,150767,10,4,6,3,4,1,0,0,48,39,<=50K
72,2,31327,13,2,8,0,4,1,0,0,20,39,>50K
27,3,30237,9,2,12,5,4,0,0,0,45,39,<=50K
22,3,264765,10,4,4,3,4,1,0,0,10,39,<=50K
29,3,148069,11,4,0,1,4,0,0,0,40,39,<=50K
34,2,41493,13,0,8,3,4,0,0,0,40,39,<=50K
51,5,168539,9,2,4,0,4,1,0,0,84,39,<=50K
54,2,108233,12,5,8,1,2,0,0,0,20,39,<=50K
25,6,66692,13,4,12,1,4,0,0,0,40,39,<=50K
35,3,122747,13,2,10,0,4,1,0,0,50,39,>50K
36,4,176289,16,4,10,1,4,0,0,0,40,39,<=50K
57,3,238017,9,6,13,1,2,0,0,0,54,39,<=50K
28,3,41099,10,2,12,0,4,1,0,0,40,39,<=50K
34,3,190151,10,4,0,1,4,0,0,0,42,39,<=50K
58,3,109159,9,6,13,4,4,0,0,0,38,39,<=50K
37,1,176949,14,2,3,0,4,1,7688,0,55,39,>50K
61,3,293899,13,2,3,0,4,1,0,0,50,39,>50K
48,3,168262,13,2,12,0,4,1,0,0,25,39,>50K
64,3,208862,7,2,14,0,4,1,0,0,15,39,<=50K
50,3,69477,6,2,4,0,4,1,0,0,45,39,<=50K
34,3,443546,9,4,5,3,4,1,0,0,40,11,<=50K
21,2,202989,10,4,8,3,4,1,0,0,80,39,<=50K
59,5,49996,9,6,7,1,2,0,0,0,20,39,<=50K
75,6,220618,10,6,0,1,4,0,0,0,10,39,<=50K
30,3,127875,13,2,0,5,4,0,0,0,40,39,<=50K
26,3,217517,11,2,14,0,4,1,2885,0,40,39,<=50K
20,3,162151,9,4,12,3,2,0,0,0,20,39,<=50K
53,0,314871,10,5,0,1,2,0,0,0,40,39,<=50K
48,1,193960,14,2,10,0,4,1,7688,0,50,39,>50K
33,3,198103,9,4,2,3,4,1,0,0,40,39,<=50K
47,6,106466,10,0,2,4,4,1,0,0,40,39,<=50K
51,3,122109,13,0,3,4,4,0,0,0,50,39,<=50K
54,3,254152,9,2,10,0,4,1,0,0,40,39,<=50K
51,3,249449,13,2,3,0,4,1,0,0,55,39,>50K
47,3,184169,13,0,0,1,4,0,0,0,35,39,<=50K
34,4,156192,10,2,3,0,4,1,0,0,45,39,>50K
31,5,175509,9,0,13,1,4,1,0,0,60,39,<=50K
42,3,297266,10,2,12,0,4,1,0,0,90,39,>50K
24,3,188073,10,4,0,3,2,0,0,0,40,39,<=50K
18,2,221312,10,4,8,2,4,1,0,0,40,39,<=50K
38,3,177134,9,2,12,5,2,0,0,0,40,39,<=50K
67,3,127921,9,2,3,0,4,1,9386,0,40,39,>50K
25,3,210794,10,4,6,3,4,0,0,0,40,39,<=50K
47,3,149366,13,2,6,0,4,1,0,0,40,29,<=50K
25,3,214303,9,2,10,5,4,0,0,0,20,0,<=50K
24,2,205940,5,4,8,3,4,0,0,0,30,39,<=50K
24,2,43535,10,2,8,5,4,0,0,0,30,39,<=50K
47,3,158924,13,2,3,5,4,0,0,0,40,39,>50K
46,3,270437,9,0,3,4,4,0,0,0,40,39,<=50K
26,3,266505,9,2,12,0,4,1,5013,0,38,39,<=50K
32,3,37070,9,4,6,1,4,1,0,0,40,24,<=50K
26,0,56419,15,4,10,1,1,0,0,0,20,35,<=50K
52,3,389270,11,0,0,1,4,0,0,0,36,39,<=50K
61,3,205266,9,2,0,0,4,1,0,0,40,39,<=50K
46,0,104575,11,0,13,1,4,0,0,0,40,39,<=50K
41,5,99220,10,2,6,0,4,1,0,0,40,39,<=50K
48,3,178313,9,2,12,0,4,1,0,0,60,39,<=50K
41,1,103614,13,2,10,0,4,1,0,0,45,39,>50K
47,3,114882,11,2,14,0,4,1,0,0,40,39,<=50K
33,3,186977,9,2,14,0,4,1,0,0,40,4,<=50K
22,3,208893,10,4,12,1,4,1,0,0,10,39,<=50K
57,4,84231,14,2,12,0,4,1,0,1977,50,39,>50K
20,3,129240,10,4,12,3,4,0,0,0,30,39,<=50K
64,3,113061,9,2,2,0,4,1,0,0,40,39,<=50K
36,3,243409,13,2,2,0,4,1,0,0,45,39,<=50K
18,2,28132,8,4,8,3,4,0,0,0,40,39,<=50K
40,3,77975,9,2,2,0,4,1,0,0,40,39,<=50K
28,2,241580,9,0,8,4,4,0,0,0,55,39,<=50K
40,3,165599,9,2,12,0,4,1,4064,0,40,39,<=50K
31,3,85374,9,4,7,1,4,1,0,0,42,39,<=50K
32,5,45604,13,2,4,0,4,1,0,0,70,39,<=50K
22,2,289405,10,4,8,3,4,1,0,0,40,39,<=50K
25,3,75759,10,4,0,1,4,1,3325,0,40,39,<=50K
27,3,144808,10,4,0,3,2,0,0,0,40,39,<=50K
21,2,231511,10,4,8,3,4,0,0,0,20,39,<=50K
47,3,155890,13,2,10,0,4,1,7688,0,40,39,>50K
56,5,108496,9,2,2,0,4,1,0,0,40,39,<=50K
31,3,101562,10,0,7,3,4,0,0,0,35,39,<=50K
29,3,116372,13,4,12,1,4,0,0,0,50,39,>50K
17,3,58037,6,4,7,3,4,1,0,0,40,39,<=50K
